symbol,date,open,high,low,close,volume,return_1d,ma_10,ma_20,volatility_10,momentum_20
TCS.NS,2020-09-07,4081.5135922825343,4098.93662606992,4032.901503184489,4098.217859853609,1571385.361918005,0.0043495671655251,4094.0871972122695,4047.992243994525,0.0082765339005363,0.0577406580129526
TCS.NS,2020-09-08,4170.728365176637,4189.871668823265,4157.223338627224,4163.859206190542,2098688.654129333,0.0160170465752831,4093.485044420082,4047.992243994525,0.0099600492127689,0.0577406580129526
TCS.NS,2020-09-09,4059.825969693972,4099.137768746596,3998.215886516801,4041.469573149098,2214116.21949999,-0.0293933168680351,4082.9117681234334,4047.992243994525,0.0136016504329367,0.0577406580129526
TCS.NS,2020-09-10,4011.6937104488734,4044.68010444299,3972.0429092855215,4019.41450044922,2037268.450104689,-0.0054571913262463,4069.5677946190335,4058.962969016985,0.0135576132284277,0.0577406580129526
TCS.NS,2020-09-11,3968.034999769655,3996.466814577716,3955.831530463927,3964.269136405305,1668129.7554187565,-0.0137197504854879,4057.773570979468,4065.891597172596,0.0132202626632674,0.0362215247491313
TCS.NS,2020-09-14,3988.9164829740766,3991.490403211864,3957.483970546439,3986.1326540312753,1701335.2552032657,0.0055151446265819,4052.240583321725,4072.15653126815,0.0131993986658629,0.0324537866212082
TCS.NS,2020-09-15,3927.582129542161,3951.113577197252,3886.003657537092,3943.763096762574,1376825.871474395,-0.0106292391513492,4041.8333656458094,4069.764806852276,0.0134656459701218,-0.0119837952844441
TCS.NS,2020-09-16,3856.83594460037,3877.547175094332,3801.86956847694,3843.505434106573,976731.773358333,-0.0254218268684299,4022.844895413399,4062.808098884208,0.0153028244230725,-0.0349351619939629
TCS.NS,2020-09-17,3879.962465935977,3950.645588745394,3868.385819798877,3893.3458629987376,1285877.9835304,0.0129674407247846,4003.4446907280944,4053.166691031436,0.0152494081541182,-0.047190392799982
TCS.NS,2020-09-18,3925.7126643394695,3957.424168221521,3903.887736120336,3932.312825185067,989639.1183895124,0.0100086053378047,3988.6290149132,4046.112839538213,0.0159427262085632,-0.0346338148040471
TCS.NS,2020-09-21,4027.185847243342,4056.259895545205,4005.329585908694,4022.850219509288,2452191.978447541,0.0230239552012141,3981.092250878769,4037.589724045519,0.0179425550744204,-0.0406509909910665
TCS.NS,2020-09-22,3979.075737651821,4021.386408326538,3954.985216373912,3991.875551599146,1905910.9329415068,-0.007699682120882,3963.893885419629,4028.689464919856,0.0168748625758414,-0.0426883150534915
TCS.NS,2020-09-23,3980.505548922031,4022.982961703372,3934.117418995399,3948.787649755013,1467663.2264997936,-0.0107938990800633,3954.62569308022,4018.768730601827,0.0146537415788963,-0.0478430204942451
TCS.NS,2020-09-24,3956.185659961799,4036.831916703842,3916.26753706225,4006.529106965267,1907736.211539288,0.0146225784548927,3953.337153731825,4011.452474175429,0.0155116031179233,-0.0352348337385305
TCS.NS,2020-09-25,4009.019593614609,4030.372489381262,3986.665452685914,3992.8850254631134,2151962.2812748,-0.0034054617195801,3956.198742637606,4006.986156808537,0.01484214220495,-0.02188185255007
TCS.NS,2020-09-28,4119.875490365352,4164.541469160811,4086.135795300186,4106.553131048657,1388296.9956684716,0.0284676630708542,3968.240790339343,4010.2406868305343,0.0172315169853198,0.0161057042956533
TCS.NS,2020-09-29,4075.267221037137,4125.607712440162,4054.642914951644,4090.926650860887,1933361.9701586624,-0.0038052545989534,3982.957145749175,4012.395255697492,0.016755328178019,0.0106455362996225
TCS.NS,2020-09-30,4047.0410996100336,4073.467401590372,4022.277326981154,4043.512832888074,1196160.0550662605,-0.0115899946440827,4002.9578856273247,4012.9013905203615,0.0144935743393635,0.0025097241067661
TCS.NS,2020-10-01,4019.280606893561,4027.2459664797993,3979.730057242748,4025.259669945454,896369.7443003414,-0.0045141844967468,4016.149266321997,4009.796978525045,0.0145041426044977,-0.0151903486749137
TCS.NS,2020-10-02,4049.0486958160304,4075.649174446288,4042.6969497526497,4048.746408889826,1899192.602201048,0.0058348382142239,4027.7926246924726,4008.210819802836,0.0143531123138684,-0.0077743930683265
TCS.NS,2020-10-05,4019.7932984267086,4059.036639046823,3983.850393288332,4034.959164619064,1030179.1503760164,-0.003405311886289,4029.0035192034497,4005.047885041109,0.0125833580172039,-0.0154356594494967
TCS.NS,2020-10-06,3966.3015416676494,4025.239707713919,3947.326276820562,3997.391563198748,1336560.418496568,-0.0093105282823505,4029.5551203634095,3996.724502891519,0.0127078501737005,-0.0399791719048283
TCS.NS,2020-10-07,4041.046459768721,4047.532826190774,4025.2972323701774,4032.588332354771,1691863.6740863726,0.0088049340675193,4037.935188623386,3996.280440851803,0.012327832243883,-0.0021975275660449
TCS.NS,2020-10-08,4084.5193712558994,4127.48930652613,4037.690794028063,4057.853789925475,610029.496983664,0.0062653203075531,4043.067656919407,3998.202405325616,0.0116547481305731,0.0095634051854962
TCS.NS,2020-10-09,4045.694511243399,4106.644135431024,4030.045626937048,4048.9304673990137,1543244.496237531,-0.002199025146893,4048.672201112997,4002.435471875301,0.0116063781260926,0.0213561007289422
TCS.NS,2020-10-12,4109.679179624654,4143.767368353485,4105.024836163717,4110.619981709383,964212.8324303926,0.0152360023979365,4049.07888617907,4008.659838259207,0.0085315910396627,0.0312301015753226
TCS.NS,2020-10-13,4159.674525083148,4211.454351770592,4089.712851014663,4152.464150026271,1214221.0789392665,0.010179527298334,4055.232636095608,4019.094890922392,0.008950448723782,0.0529192672437701
TCS.NS,2020-10-14,4168.326649770805,4179.967300610405,4099.23293372368,4146.934096976294,1888351.2413968693,-0.0013317521476837,4065.57476250443,4034.2663240658776,0.0077926159211073,0.078945813417395
TCS.NS,2020-10-15,4162.725643079198,4166.45261415089,4106.928204939124,4138.741286635024,1453340.004941539,-0.0019756307068501,4076.922924173387,4046.536095247692,0.0075750144831434,0.0630294436382998
TCS.NS,2020-10-16,4175.075800595875,4204.26238592134,4136.922146109648,4162.15139854515,1854569.2790967023,0.0056563361391355,4088.2634231389193,4058.028023915696,0.0075673005507569,0.0584487001868336
TCS.NS,2020-10-19,4169.137777241629,4221.686179396856,4136.470183123609,4170.673635797378,1210610.6328000335,0.002047555803762,4101.834870256751,4065.419194730101,0.0072613942961663,0.0367459408682935
TCS.NS,2020-10-20,4119.150408454404,4150.128246025053,4102.4661364830445,4137.834456332404,892658.9391273159,-0.0078738310241088,4115.879159570117,4072.717139966763,0.0069925848629022,0.0365639917493887
TCS.NS,2020-10-21,4261.447024198957,4308.344851010337,4211.709119657229,4232.438812189324,1306932.1396973757,0.0228632529540036,4135.864207553571,4086.899698088479,0.0092353884187627,0.0718324679859421
TCS.NS,2020-10-22,4290.024532253513,4340.322467710452,4262.296760454275,4273.604035427306,1259931.0169318684,0.0097261236522612,4157.439232103755,4100.253444511581,0.0093568322119084,0.0666599246708916
TCS.NS,2020-10-23,4141.446810466255,4189.664825285057,4137.877475188685,4166.712024584671,1267551.9335715475,-0.025012146646372,4169.21738782232,4108.944794467659,0.0133143041469585,0.0435341859364948
TCS.NS,2020-10-26,4129.490917149436,4171.300542212371,4092.306201664218,4120.671157096002,959429.9352513548,-0.0110496879114792,4170.222505360983,4109.650695770026,0.0132139197131893,0.0034379260651962
TCS.NS,2020-10-27,4190.660534439842,4237.037563205197,4164.661049955998,4169.1319004069765,1726437.788695108,0.0117604005424025,4171.889280399053,4113.560958247331,0.013353660473214,0.0191167567205421
TCS.NS,2020-10-28,4212.893519972613,4221.789452008733,4158.731149368356,4200.164283851006,843088.7380937076,0.0074433681124361,4177.212299086524,4121.393530795476,0.0135087188670729,0.038741425447893
TCS.NS,2020-10-29,4228.093571446522,4283.584221617111,4196.22247174603,4251.8317985165095,1480027.837460786,0.0123013080379157,4188.521350274673,4132.72213722403,0.0138668781051928,0.0562875807150413
TCS.NS,2020-10-30,4313.142362580058,4331.292410427539,4282.39223939892,4304.857616039291,1223134.6579495762,0.0124712876791792,4202.791972024087,4145.527697581503,0.0141873603156529,0.0632569149273272
TCS.NS,2020-11-02,4327.328496491455,4378.415192310574,4296.602536379338,4363.504051124033,1690499.010680055,0.0136233158714085,4222.075013556752,4161.954941906752,0.0145267920114167,0.0814245877345793
TCS.NS,2020-11-03,4427.677216098964,4448.002747413403,4389.2865475366325,4395.0721174085575,2818516.192513,0.0072345678873364,4247.798779664367,4181.838969617243,0.0138524030157001,0.0994850136451437
TCS.NS,2020-11-04,4461.857665222496,4512.15743888206,4446.2142731209215,4487.604005415498,1394217.9054241038,0.0210535539656855,4273.315298986985,4204.589753270278,0.0136194599159134,0.112834645036784
TCS.NS,2020-11-05,4506.557178319592,4521.655983393008,4482.716298711622,4499.931883040362,1352534.590737502,0.002747095690704,4295.948083748291,4226.693657926023,0.0135835223211166,0.1089438200588803
TCS.NS,2020-11-06,4508.139157708652,4514.746720466742,4462.53885941469,4472.508201445285,718593.453195427,-0.0060942437147623,4326.527701434352,4247.872544628337,0.0096461731496614,0.1046147217041177
TCS.NS,2020-11-09,4474.774504395602,4501.292190732065,4449.307905828141,4451.109841927218,1538081.1331400678,-0.004784420408922,4359.571569917473,4264.897037639228,0.0084638159276667,0.0828317532958238
TCS.NS,2020-11-10,4322.348321065955,4358.583891150409,4302.066494709305,4353.033372419611,1468263.0142906185,-0.0220341606903915,4377.961717118737,4274.925498758896,0.0124867180991604,0.0483012532190243
TCS.NS,2020-11-11,4335.182004679947,4394.466496214315,4319.353717329802,4357.733640942544,1423603.955246407,0.0010797685477703,4393.718652827891,4285.465475957208,0.0124763183993469,0.0508326245454329
TCS.NS,2020-11-12,4359.682632691904,4389.688703461945,4333.774210718819,4344.880319572863,1254315.1806778724,-0.0029495426817552,4403.023504933526,4295.772427604099,0.0122462056906641,0.0498071801693695
TCS.NS,2020-11-13,4306.480280915062,4316.461790436992,4239.46974504385,4283.089058205282,1559083.5954092543,-0.0142216256427648,4400.846649150126,4301.819310587106,0.0126688547868583,0.0290565258395945
TCS.NS,2020-11-16,4198.030107167131,4235.783966838929,4172.782515079051,4191.147051336802,1054942.9751921457,-0.0214662841745825,4383.610949171402,4302.842981364078,0.0131912422093509,0.0049088989758629
TCS.NS,2020-11-17,4228.68667109966,4285.907212775881,4209.025793387895,4237.228051278481,2333638.130846192,0.010994842074792,4367.826542558394,4307.812661111381,0.0135927715851708,0.0240206794145592
TCS.NS,2020-11-18,4210.263234513741,4242.324407471515,4163.422903037729,4212.29318121733,1219774.4374284467,-0.0058847127790602,4340.295460138577,4306.805379562781,0.0104853178709103,-0.0047598162350214
TCS.NS,2020-11-19,4235.194176543795,4257.665233877186,4203.397158753268,4233.109718764358,1063213.2303483568,0.0049418539145966,4313.613243710978,4304.7806637296335,0.0107152793845426,-0.0094754489015029
TCS.NS,2020-11-20,4198.084923306125,4213.087354921939,4171.899454068526,4204.202777316618,1136781.8595774,-0.0068287720773223,4286.782701298112,4306.655201366231,0.0107181956136279,0.0089976827077902
TCS.NS,2020-11-23,4312.25126695004,4352.679714736065,4248.958816559572,4285.8515399227135,1107522.492833248,0.0194207479826196,4270.256871097661,4314.914220507568,0.0134397718413316,0.0400857958641669
TCS.NS,2020-11-24,4288.147239060991,4319.208753816642,4276.341578981881,4300.746702515567,1775721.500212108,0.0034754266343817,4265.028204107255,4321.494960612997,0.0119054269380497,0.0315688745889144
TCS.NS,2020-11-25,4279.917269007111,4318.212493366656,4233.115446874377,4261.598043573778,2148406.1283004014,-0.0091027585788509,4255.414644370379,4324.566648599136,0.0121274916643107,0.0146265135292387
TCS.NS,2020-11-26,4211.525688386468,4243.461404035628,4181.750089104746,4192.477556400809,2451283.9571236023,-0.0162193821346429,4240.174368053175,4321.59893649335,0.0129231196840336,-0.0139596872426632
TCS.NS,2020-11-27,4247.897152600324,4277.169533990709,4223.395303907734,4262.093199503128,1210245.9060378757,0.0166048934468436,4238.074782182959,4319.460715666543,0.0137299962476069,-0.0099339909354561
TCS.NS,2020-11-30,4254.644899797791,4293.392082561581,4202.161198146721,4208.373842864504,1433817.1515391609,-0.0126039845034093,4239.797461335728,4311.704205253565,0.0124455424487394,-0.0355517507127254
TCS.NS,2020-12-01,4224.743704656693,4248.467720991736,4175.909879727823,4208.587014930768,1829801.2533975192,5.065426081984903e-05,4236.9333577009575,4302.379950129676,0.0118868022527672,-0.0424304988623818
TCS.NS,2020-12-02,4399.871901827511,4445.409350353903,4341.50246288822,4363.790320558126,650349.1442207694,0.0368777703957992,4252.083071635037,4296.189265886807,0.0165553135209638,-0.0275901538344198
TCS.NS,2020-12-03,4332.361503591705,4358.142473187297,4297.585137650211,4302.326836828257,1127343.6086506378,-0.0140848847480847,4259.004783441426,4286.309013576202,0.0174604453115834,-0.0439128972055892
TCS.NS,2020-12-04,4234.025285048526,4263.4532934898,4224.672974675534,4250.584679941673,801269.306353513,-0.0120265518750614,4263.642973703932,4275.212837501022,0.0178181991025041,-0.0496194778204983
TCS.NS,2020-12-07,4197.600873941618,4229.534143292387,4184.499123637169,4202.112906172471,1845607.2508023933,-0.0114035544328614,4255.269110328908,4262.762990713284,0.0169694180410295,-0.0559404158956764
TCS.NS,2020-12-08,4214.519125375122,4224.7818326202805,4181.688006688532,4219.188476066071,1533217.5559114348,0.0040635676086944,4247.113287683958,4256.070745895608,0.0169909057534074,-0.0307475006283132
TCS.NS,2020-12-09,4263.324640890472,4306.674806308583,4257.8272493415225,4274.893784396076,1360108.089338962,0.0132028489947773,4248.442861766189,4251.928753068283,0.0173830191108386,-0.0190098485525037
TCS.NS,2020-12-10,4211.978366656494,4217.521816616655,4166.851992201848,4207.783909376617,1045675.9288886398,-0.0156986064225544,4249.973497063769,4245.073932558471,0.0173282373001037,-0.0315535527132134
TCS.NS,2020-12-11,4240.813411727101,4282.449921243577,4212.627262967098,4224.508713046859,1339946.2629552588,0.0039747296986836,4246.215048418142,4242.144915300551,0.0164624800294194,-0.0136771251688539
TCS.NS,2020-12-14,4182.474762626383,4188.925553947708,4176.874104673758,4178.93650437557,1254665.6562362106,-0.0107875759684304,4243.271314569249,4241.534387952488,0.016326798205836,-0.0029134141111412
TCS.NS,2020-12-15,4189.270852528288,4223.769017517918,4157.218004443875,4203.322115636365,1364274.8751080164,0.0058353629530534,4242.744824639809,4239.839091170383,0.0164537347691499,-0.0080019142778697
TCS.NS,2020-12-16,4226.588923283357,4246.994498492387,4175.019863876124,4237.346440822277,971652.9887073276,0.0080946271187118,4230.100436666224,4241.09175415063,0.0108472456598532,0.0059476533391977
TCS.NS,2020-12-17,4165.543487721208,4223.217875080707,4150.702960890561,4192.092620664265,1306092.7019237643,-0.0106797546035037,4219.077015049824,4239.040899245626,0.0105045616556824,-0.0096895901181757
TCS.NS,2020-12-18,4224.677471676785,4252.073162386773,4160.929407269687,4185.143070127144,1666891.6433084733,-0.0016577760001925,4212.532854068371,4238.087913886152,0.009962131032997,-0.0045334890344275
TCS.NS,2020-12-21,4041.5564843202415,4091.285841476585,3993.261436272104,4043.5857938064696,1138413.6822879896,-0.0338237603706039,4196.680142831771,4225.97462658034,0.0141005253218672,-0.0565268637654706
TCS.NS,2020-12-22,3986.924183373149,4004.24062081265,3947.398928677064,4003.4970880563774,1387459.8268126168,-0.0099141474409906,4175.111004030802,4211.112145857381,0.0139319644591915,-0.069115815233974
TCS.NS,2020-12-23,4000.4718348433366,4011.24449422639,3968.755363969786,3997.953723937537,898437.033445536,-0.0013846304860262,4147.4169979849485,4197.929929875568,0.0124860021259481,-0.0618651306248368
TCS.NS,2020-12-24,3972.058331478232,4000.695168331513,3920.422714184641,3956.72350790612,1587957.6579732746,-0.0103128297320085,4122.310957837899,4186.142227450834,0.0121620849109635,-0.0562326322140362
TCS.NS,2020-12-25,3867.23876701312,3900.632902553716,3823.400230784647,3856.316507979968,2080343.7602046588,-0.0253762992853872,4085.491737331209,4165.853392874676,0.0129837283628996,-0.0952059639546281
TCS.NS,2020-12-28,3830.000131702725,3874.144566498805,3814.219110947925,3838.325901358412,1922223.7682824093,-0.0046652308191837,4051.430677029493,4147.350995799372,0.0130343546547034,-0.0879313376908103
TCS.NS,2020-12-29,3911.8169702183095,3919.5058550590215,3853.637187477225,3900.064728932091,892111.0366040035,0.0160848320753141,4021.104938359066,4131.924881499437,0.0145875479796945,-0.073307807324438
TCS.NS,2020-12-30,4007.5444761105473,4034.940876424736,3958.3886416221367,4020.684060859056,1260168.3540030962,0.0309275205183563,3999.438700362744,4114.769568514484,0.0185301055992604,-0.0786257437903631
TCS.NS,2020-12-31,4096.136399863116,4165.982628608921,4042.123695110794,4131.958578002057,3642169.799279377,0.0276755187571804,3993.425296096523,4106.2511555731735,0.0210416341408826,-0.0395990972531036
TCS.NS,2021-01-01,4155.787034884882,4175.237948514439,4131.150532838743,4152.287973813495,879076.0185663187,0.004920038627606,3990.139786465158,4101.336320266764,0.0211299146878835,-0.0231254553266603
TCS.NS,2021-01-04,4106.164165309024,4137.620356380634,4098.612460585448,4122.1061520245485,1890501.5037090247,-0.0072687207581191,3997.991822286968,4097.335982559369,0.017912442658718,-0.0190396488467506
TCS.NS,2021-01-05,4121.163129638319,4147.256727937916,4066.6573626334166,4101.762474562177,1533553.845437427,-0.0049352628758431,4007.818360937546,4091.464682484174,0.0176089916948228,-0.0278314188071968
TCS.NS,2021-01-06,4090.6764614319295,4135.807656580408,4071.542009415065,4115.844353136135,981105.04227548,0.0034331287248563,4019.607423857406,4083.512210921177,0.0175547014629162,-0.0372054697219595
TCS.NS,2021-01-07,4138.656617453535,4167.843537903516,4085.009457340628,4115.288701105115,1819325.3058220588,-0.0001350031690571,4035.463943177305,4078.887450507602,0.0169796064849003,-0.0219819292681322
TCS.NS,2021-01-08,4088.9181816265896,4125.496950458993,4073.569126410696,4089.898122201248,1858754.876475846,-0.0061698171739565,4058.822104599433,4072.1569209653217,0.0141256087128042,-0.0318642000736993
TCS.NS,2021-01-11,4043.499098023587,4087.113314760781,4006.5194658050577,4056.149538089344,1112383.7647334947,-0.0082516930993233,4080.604468272527,4066.0175726510106,0.0144675012550095,-0.0293823479149926
TCS.NS,2021-01-12,3997.3844812278753,4035.744919695072,3965.584044178426,4010.40242851045,1800167.1012074524,-0.0112784573520539,4091.638238230362,4056.3715882947145,0.0148525654332082,-0.0458969552697979
TCS.NS,2021-01-13,3962.709909718188,3994.0833249892935,3935.04931054683,3976.797938367276,1409941.9177931815,-0.008379331187383,4087.249625981184,4043.344163171964,0.0114110878581227,-0.0614886004941434
TCS.NS,2021-01-14,3900.7106719564326,3920.065981191394,3859.1996606801513,3902.525296082757,2138333.249540019,-0.0186764938615444,4064.306297789254,4028.8657969428887,0.007020816212211,-0.0690746485786435
TCS.NS,2021-01-15,3899.1294678957993,3930.8310974963256,3875.407292155315,3905.50576760968,1718045.239397338,0.0007637289449258,4039.628077168873,4014.8839318170153,0.006421393159502,-0.0668166650056644
TCS.NS,2021-01-18,3908.148421491032,3983.127491334281,3905.01517827982,3947.084202198531,1997260.7442590296,0.0106461075883388,4022.125882186271,4010.0588522366174,0.0082846241247951,-0.023865350342201
TCS.NS,2021-01-19,4007.155922950889,4031.577556188357,3980.772821188285,3994.612197124513,2640576.821788449,0.0120412923797037,4011.410854442505,4009.614607690025,0.0097494814900688,-0.0022192824764055
TCS.NS,2021-01-20,4013.216099792685,4062.230270637479,3979.685858755399,4055.220664494119,1371573.6888344774,0.0151725535242781,4005.348485578303,4012.477954717854,0.0111612945385261,0.0143240628858956
TCS.NS,2021-01-21,4004.811481290117,4021.1271843593936,3960.8617122864766,4003.228623769893,1351602.0857704382,-0.0128210139535555,3994.142477844781,4014.8032105110433,0.0117058323404957,0.011753440888869
TCS.NS,2021-01-22,4055.999144955564,4056.822967112148,3991.164871832149,4026.594152493298,1868815.162065236,0.0058366710771071,3987.8120808739855,4023.317092736709,0.0119235787884942,0.0441555158039987
TCS.NS,2021-01-25,4010.841645486252,4038.9229704985055,3971.8343861376834,4004.784663698562,1729306.1752600127,-0.0054163613139982,3982.675593434908,4031.640030853717,0.0117778697129004,0.0433675426782387
TCS.NS,2021-01-26,4010.481947519473,4043.249990122066,3988.488856693453,4018.761176618949,890898.7483847333,0.0034899536664423,3983.511468245758,4037.57485323806,0.0112911098670149,0.0304344814603523
TCS.NS,2021-01-27,3968.195785407117,4008.679812543799,3933.720353342305,3975.45818988483,1205330.8634720603,-0.0107752077894188,3983.377493397513,4035.313559689349,0.0115180706697594,-0.0112483025996733
TCS.NS,2021-01-28,4048.136474244486,4092.941610462707,4003.6721320115503,4029.797216393376,640542.2744094632,0.013668619795023,3996.104685428575,4030.205491608916,0.010141787972281,-0.0247246819347543
TCS.NS,2021-01-29,4050.515613978412,4118.699125869401,4041.7483528214857,4090.6815580633847,1093252.6185622746,0.0151085373284611,4014.6222644739455,4027.12517082141,0.010745870958444,-0.014836739681504
TCS.NS,2021-02-01,4106.129236375504,4117.354708727649,4060.357603220818,4096.115351516572,993670.5958501972,0.0013283345027128,4029.525379405749,4025.82563079601,0.0105751411694981,-0.006305223482712
TCS.NS,2021-02-02,4165.711426464478,4198.989503738906,4135.115338163422,4147.091022715109,1143980.2176262073,0.0124448817535531,4044.7732619648095,4028.0920582036574,0.0106109528405044,0.0110509929412161
TCS.NS,2021-02-03,4231.10920859685,4273.617974414629,4212.207596368982,4228.411446315587,1471594.8880130665,0.0196090279077689,4062.092340146956,4033.72041286263,0.0112146741114792,0.0273496963250519
TCS.NS,2021-02-04,4235.627680801097,4267.694722868938,4230.52456000278,4248.40486514498,1589788.2539808485,0.0047283522626007,4086.609964284465,4040.376221064623,0.0094869777921607,0.0323467376673034
TCS.NS,2021-02-05,4305.497026083128,4331.518344537292,4281.352419537877,4319.520549041077,1712919.3440867155,0.0167393848170047,4115.902603939243,4051.857342406615,0.0100741461478127,0.0561438011361132
TCS.NS,2021-02-08,4338.224331248232,4393.51589380848,4302.827505623331,4343.8650456938885,835101.436486856,0.005635925648789,4149.810642138776,4066.243117786841,0.0091093927246647,0.070933160846943
TCS.NS,2021-02-09,4428.185730183937,4456.038566212943,4343.839676025323,4380.576177779135,925871.2717065637,0.0084512598110382,4185.992142254794,4084.751805250276,0.0089583510378419,0.092303392456845
TCS.NS,2021-02-10,4438.335614862529,4458.971587794715,4437.516937352089,4448.655559634744,2311078.228938573,0.0155411934623916,4233.3118792297855,4108.34468631365,0.0059707792277264,0.1186526518521571
TCS.NS,2021-02-11,4467.215439203028,4496.360670896212,4390.667413167551,4446.800423456638,1395116.6541487933,-0.0004170105222214,4275.012199936112,4135.558442682343,0.0069394936045857,0.1394674181664392
TCS.NS,2021-02-12,4452.241117012822,4534.696361280633,4437.409721203522,4474.902846368278,1296946.051408006,0.006319695114582,4313.434328766601,4164.028296620274,0.0067632430795333,0.1457934292354381
TCS.NS,2021-02-15,4482.169456684592,4511.647883562452,4447.128165769864,4481.349546453269,1181912.7457821593,0.0014406346475706,4351.957748260271,4190.74156383301,0.0067490974392168,0.1353569665316871
TCS.NS,2021-02-16,4391.916031979556,4445.850368205223,4353.753061518218,4387.854013599002,1930154.823583852,-0.0208632537777069,4376.034047348659,4210.403654656735,0.0114612528528581,0.0984430520583603
TCS.NS,2021-02-17,4367.1099636324725,4415.359899204445,4341.319278691525,4358.672350997827,1746838.3641521093,-0.0066505545787836,4389.060137816884,4225.57623898192,0.0109205928339142,0.0748298826647362
TCS.NS,2021-02-18,4441.026174578924,4488.396946956908,4383.434790919813,4419.519371044687,1649783.28877873,0.0139599894525059,4406.171588406854,4246.390776345659,0.0114515257353985,0.1039887516798296
TCS.NS,2021-02-19,4499.781513669714,4518.435518675938,4436.5179695151855,4481.483952124631,2050661.7971746493,0.014020660591719,4422.36792871521,4269.135266327226,0.011144032052997,0.1129713555436575
TCS.NS,2021-02-22,4426.700950801581,4472.380205273239,4405.63207211846,4422.234938187903,779186.5700778946,-0.0132208470608577,4430.204917964611,4290.007780051694,0.0123214736324465,0.1042378828188506
TCS.NS,2021-02-23,4488.861384371182,4550.624864338925,4459.90542612459,4526.505340271279,2306690.6773806093,0.0235786663397179,4444.797834213826,4315.3949882343095,0.0140309003999626,0.1263434529542022
TCS.NS,2021-02-24,4599.6433565590605,4677.933367397736,4557.541137309738,4590.628244614902,2447310.104775736,0.014166094928274,4458.995102711841,4346.153490970814,0.0139045421956929,0.1547419254201472
